city,location
2332,Point(141.126583333 38.934722222)
2333,Point(13.683333333 4.583333333)
2334,Point(103.140833333 5.330277777)
2335,Point(25.654988 60.9803806)
2336,Point(107.533333333 -6.883333333)
2337,Point(-95.937222222 36.131388888)
2338,Point(-3.866666666 40.333333333)
2339,Point(61.616666666 55.1)
2340,Point(104.235555555 -3.432777777)
2341,Point(-50.34 -21.288888888)
2342,Point(-58.381944444 -34.599722222)
2343,Point(27.134 38.254)
2344,Point(131.806111111 34.055277777)
2345,Point(8.559166666 40.726666666)
2346,Point(38.416666666 40.9)
2347,Point(59.666666666 55.166666666)
2348,Point(25.324444444 50.747777777)
2349,Point(139.538611111 35.725833333)
2350,Point(-80.685277777 -4.903888888)
2351,Point(-86.158055555 39.768611111)
2352,Point(42.8 9.35)
2353,Point(-16.916666666 32.65)
2354,Point(11.865277777 -4.788888888)
2355,Point(-119.018611111 35.405833333)
2356,Point(-40.337777777 -20.318888888)
2357,Point(104.0886676 30.7105892)
2358,Point(5.726388888 45.186944444)
2359,Point(5.783333333 53.2)
2360,Point(13.416666666 -12.55)
2361,Point(-157.857194444 21.304694444)
2362,Point(-65.466666666 -33.666666666)
2363,Point(-54.635833333 -16.470833333)
2364,Point(113.74928 23.04749)
2365,Point(28.4 -13.133333333)
2366,Point(4.444166666 50.416666666)
2367,Point(-79.25 43.8833)
2368,Point(-5.003333333 34.043333333)
2369,Point(-117.1625 32.715)
2370,Point(-119.821944444 39.527222222)
2371,Point(36.229166666 50.0)
2372,Point(88.37 22.74)
2373,Point(104.083333333 49.033333333)
2374,Point(72.96464 50.05494)
2375,Point(-51.678333333 -20.751111111)
2376,Point(135.779444444 34.880833333)
2377,Point(103.83177 36.06171)
2378,Point(-117.7925 33.684166666)
2379,Point(-6.260277777 53.349722222)
2380,Point(-87.3594444 36.5297222)
2381,Point(-102.868229444 23.174894722)
2382,Point(46.360555555 40.682777777)
2383,Point(2.1075 41.548333333)
2384,Point(78.5 17.45)
2385,Point(72.8773928 19.0759899)
2386,Point(-75.694558333 4.814277777)
2387,Point(133.916666666 34.65)
2388,Point(8.24 50.0825)
2389,Point(14.5125 35.897777777)
2390,Point(-98.515 33.896944444)
2391,Point(-47.413888888 -22.753888888)
2392,Point(31.55 6.216666666)
2393,Point(12.150833333 -15.195277777)
2394,Point(14.759722222 40.680555555)
2395,Point(-74.201666666 11.236111111)
2396,Point(120.61642 31.30401)
2397,Point(-111.841388888 33.303333333)
2398,Point(30.127222222 31.141666666)
2399,Point(88.79 22.74)
2400,Point(-97.133333333 33.216666666)
2401,Point(-96.314444444 30.601388888)
2402,Point(-85.267222222 35.045555555)
2403,Point(48.783333333 15.966666666)
2404,Point(30.983333333 52.441666666)
2405,Point(31.179722222 30.462777777)
2406,Point(44.4 32.03)
2407,Point(27.225277777 41.734722222)
2408,Point(140.1025 39.719722222)
2409,Point(-66.663888888 10.260555555)
2410,Point(127.259166666 37.409166666)
2411,Point(-80.25 43.55)
2412,Point(55.269722222 -21.009722222)
2413,Point(7.366666666 5.116666666)
2414,Point(-111.926111111 33.493055555)
2415,Point(109.959167 27.549444)
2416,Point(51.533333333 25.3)
2417,Point(90.716666666 23.9)
2418,Point(-72.55 46.35)
2419,Point(76.21 10.52)
2420,Point(-71.1833 46.8)
2421,Point(88.52 23.08)
2422,Point(22.911666666 45.871944444)
2423,Point(-1.766666666 4.916666666)
2424,Point(-122.704722222 38.448611111)
2425,Point(32.147222222 39.584166666)
2426,Point(-38.655833333 -3.732777777)
2427,Point(-75.206111 20.138333)
2428,Point(-43.785833333 -20.66)
2429,Point(83.45 27.7)
2430,Point(139.734138888 36.382444444)
2431,Point(141.138888888 39.144444444)
2432,Point(-65.779166666 -28.468611111)
2433,Point(32.283333333 31.25)
2434,Point(139.491111111 35.338833333)
2435,Point(1.133333333 8.983333333)
2436,Point(131.11866 44.06084)
2437,Point(-47.649166666 -22.725277777)
2438,Point(88.116666666 25.616666666)
2439,Point(74.54 32.21)
2440,Point(137.025666666 36.754055555)
2441,Point(81.716666666 21.366666666)
2442,Point(-58.646388888 -34.770833333)
2443,Point(77.3 28.416666666)
2444,Point(85.383333333 26.12)
2445,Point(-49.205833333 -25.535)
2446,Point(6.8825 51.4275)
2447,Point(127.734166666 37.874722222)
2448,Point(-42.942777777 -21.12)
2449,Point(-70.9081 -53.1627)
2450,Point(117.205555555 39.146666666)
2451,Point(87.016666666 25.25)
2452,Point(14.334166666 51.760555555)
2453,Point(-86.250277777 41.676388888)
2454,Point(115.80447 32.89856)
2455,Point(143.196666666 42.923611111)
2456,Point(23.95 32.083333333)
2457,Point(55.9475 54.726111111)
2458,Point(-83.671944444 22.412222222)
2459,Point(127.045833333 37.785277777)
2460,Point(-77.611388888 43.165555555)
2461,Point(88.145241 22.4678722)
2462,Point(8.54 47.378611111)
2463,Point(-1.553888888 47.217222222)
2464,Point(75.766666666 18.983333333)
2465,Point(-52.406944444 -28.262777777)
2466,Point(-105.083333333 40.566666666)
2467,Point(-6.816667 34.05)
2468,Point(115.02996 35.76392)
2469,Point(27.458055555 -11.669722222)
2470,Point(-82.433333333 8.433333333)
2471,Point(136.803055555 35.303888888)
2472,Point(-39.408888888 -7.233888888)
2473,Point(37.616666666 54.2)
2474,Point(112.8457 26.4179)
2475,Point(38.783961111 37.145655555)
2476,Point(134.235 35.501111111)
2477,Point(-96.016666666 41.266666666)
2478,Point(-93.115555555 16.753055555)
2479,Point(135.7925 34.509444444)
2480,Point(-70.528333 19.224167)
2481,Point(10.133333333 3.8)
2482,Point(31.746111111 26.564166666)
2483,Point(67.007 30.192)
2484,Point(73.323333333 25.7725)
2485,Point(45.4 50.083333333)
2486,Point(136.933333333 35.116666666)
2487,Point(139.0 36.316666666)
2488,Point(52.3 54.9)
2489,Point(73.491666666 32.586111111)
2490,Point(-80.175 26.021388888)
2491,Point(12.568888888 55.676111111)
2492,Point(-105.037222222 39.836111111)
2493,Point(110.403056 21.196667)
2494,Point(7.2 51.616666666)
2495,Point(-98.493888888 29.425)
2496,Point(120.8873 31.98288)
2497,Point(21.2425 -28.457222222)
2498,Point(14.474722222 48.974722222)
2499,Point(139.066666666 36.383333333)
2500,Point(81.85 25.45)
2501,Point(111.66293 40.81507)
2502,Point(22.0 50.05)
2503,Point(31.383333333 31.05)
2504,Point(125.4 38.733333333)
2505,Point(40.516666666 -12.966666666)
2506,Point(-34.88 -7.12)
2507,Point(-35.3075 -8.126388888)
2508,Point(36.160555555 36.2025)
2509,Point(104.921027777 11.569583333)
2510,Point(36.945277777 37.5875)
2511,Point(49.869444444 31.837222222)
2512,Point(40.233333333 47.7)
2513,Point(-47.330833333 -22.738888888)
2514,Point(27.178333333 39.122777777)
2515,Point(77.2090057 28.6138954)
2516,Point(-64.616666666 10.216666666)
2517,Point(-43.555 -22.715833333)
2518,Point(31.166666666 30.966666666)
2519,Point(-36.492777777 -8.890277777)
2520,Point(101.938055555 2.729722222)
2521,Point(44.166666666 13.966666666)
2522,Point(25.6 -33.958055555)
2523,Point(127.279722222 37.007777777)
2524,Point(-122.347777777 37.935833333)
2525,Point(132.45 34.4)
2526,Point(117.766667 30.933333)
2527,Point(27.60555556 39.18333333)
2528,Point(139.483333333 35.933333333)
2529,Point(-2.233333333 53.466666666)
2530,Point(-81.65 30.316666666)
2531,Point(109.133333333 -6.866666666)
2532,Point(-2.11 49.185833333)
2533,Point(37.15 36.2)
2534,Point(-100.523055555 28.7)
2535,Point(24.883333333 12.05)
2536,Point(120.2 -3.0)
2537,Point(-58.53333333 -34.68333333)
2538,Point(-42.018888888 -22.878888888)
2539,Point(119.64937 29.10462)
2540,Point(28.333333333 57.816666666)
2541,Point(-103.41898 25.54389)
2542,Point(105.15 9.183333333)
2543,Point(115.64673 34.42592)
2544,Point(72.8 19.47)
2545,Point(8.4 49.016666666)
2546,Point(139.462222222 35.710833333)
2547,Point(68.226388888 27.56)
2548,Point(-76.615 39.286388888)
2549,Point(158.185 6.917777777)
2550,Point(100.466666666 7.016666666)
2551,Point(19.4 54.166666666)
2552,Point(18.083 51.757)
2553,Point(4.329722222 50.839166666)
2554,Point(106.631944444 -6.178333333)
2555,Point(-46.035833333 -7.532777777)
2556,Point(131.566666666 34.05)
2557,Point(37.116666666 36.716666666)
2558,Point(89.633333333 27.483333333)
2559,Point(0.108055555 49.494166666)
2560,Point(133.3625 34.485833333)
2561,Point(-118.875 34.189444444)
2562,Point(126.275833333 40.171111111)
2563,Point(51.15 43.65)
2564,Point(55.95 53.633333333)
2565,Point(118.733333333 36.883333333)
2566,Point(41.641666666 41.645833333)
2567,Point(-50.993888888 -29.943333333)
2568,Point(-51.938888888 -23.425)
2569,Point(-2.433333333 53.583333333)
2570,Point(-86.774444444 36.162222222)
2571,Point(153.4 -28.016666666)
2572,Point(11.518055555 3.857777777)
2573,Point(-48.625833333 -1.505833333)
2574,Point(139.633333333 35.433333333)
2575,Point(87.08 23.7)
2576,Point(36.554166666 40.309722222)
2577,Point(114.06722 32.12641)
2578,Point(19.0 50.166666666)
2579,Point(110.99796 35.03042)
2580,Point(-2.97 56.464)
2581,Point(13.583888888 7.321388888)
2582,Point(73.2 22.3)
2583,Point(-106.683333333 52.133333333)
2584,Point(38.833333333 58.05)
2585,Point(-40.507777777 -9.392777777)
2586,Point(133.797777777 34.289444444)
2587,Point(125.666666666 39.616666666)
2588,Point(132.733333333 34.416666666)
2589,Point(-44.317777777 -23.006944444)
2590,Point(74.0 31.708333333)
2591,Point(-47.218055555 -23.090277777)
2592,Point(-77.640555555 0.828888888)
2593,Point(41.945833333 37.841666666)
2594,Point(27.024444444 39.596111111)
2595,Point(88.416666666 22.866666666)
2596,Point(-1.680833333 48.114166666)
2597,Point(135.466666666 34.783333333)
2598,Point(-83.693333333 43.018888888)
2599,Point(136.5275 34.578055555)
2600,Point(12.3888 43.1121)
2601,Point(108.94219 34.90574)
2602,Point(35.0 29.516666666)
2603,Point(108.9 34.266666666)
2604,Point(-39.065 -16.45)
2605,Point(120.44856 41.57567)
2606,Point(-122.468333333 37.686388888)
2607,Point(-87.206666666 14.094166666)
2608,Point(36.578888888 28.397222222)
2609,Point(-46.550555555 -23.117222222)
2610,Point(137.971944444 36.238055555)
2611,Point(32.533333333 29.966666666)
2612,Point(5.323333333 60.3925)
2613,Point(112.011916666 -7.816611111)
2614,Point(29.916666666 31.2)
2615,Point(6.567 53.218527777)
2616,Point(-65.299444444 -24.185555555)
2617,Point(-85.66809 42.96336)
2618,Point(33.358333333 45.2)
2619,Point(-72.285552777 18.509830555)
2620,Point(131.606666666 33.233333333)
2621,Point(18.633333333 54.366666666)
2622,Point(130.053611111 32.844166666)
2623,Point(-44.78 -4.225)
2624,Point(-49.945833333 -22.213888888)
2625,Point(7.0 49.233333333)
2626,Point(14.3 46.616666666)
2627,Point(-88.7675 17.25)
2628,Point(-78.9175 35.066666666)
2629,Point(135.516666666 34.766666666)
2630,Point(-53.455 -24.955833333)
2631,Point(-117.579444444 34.123333333)
2632,Point(9.497916666 51.315777777)
2633,Point(-73.116111111 7.118611111)
2634,Point(113.47334 34.15113)
2635,Point(91.1408186 29.6457567)
2636,Point(-88.298611111 41.76)
2637,Point(139.929722222 37.494722222)
2638,Point(-58.383333333 -34.766666666)
2639,Point(120.96211 28.11883)
2640,Point(39.266666666 -15.116666666)
2641,Point(49.40234 -18.1492)
2642,Point(-0.25 52.583333333)
2643,Point(44.033333333 32.616666666)
2644,Point(72.4 23.6)
2645,Point(47.483333333 42.983333333)
2646,Point(-50.48 -1.681944444)
2647,Point(108.983333333 0.9)
2648,Point(-46.902777777 -23.527777777)
2649,Point(86.98 22.45)
2650,Point(7.475 51.359444444)
2651,Point(-117.566666666 33.866666666)
2652,Point(-44.053888888 -2.561944444)
2653,Point(73.813055555 18.627777777)
2654,Point(-52.205833333 -3.202777777)
2655,Point(30.75 28.083333333)
2656,Point(49.114444444 55.790833333)
2657,Point(-17.266667 14.716667)
2658,Point(139.353611111 35.705555555)
2659,Point(-54.106944444 -31.330833333)
2660,Point(51.521111111 32.7)
2661,Point(140.115555555 35.498055555)
2662,Point(55.1 51.766666666)
2663,Point(-54.805833333 -22.220833333)
2664,Point(120.1675 30.25)
2665,Point(17.112777777 48.144722222)
2666,Point(88.42 26.72)
2667,Point(126.648611111 37.463888888)
2668,Point(128.25 40.083333333)
2669,Point(114.98448 38.51577)
2670,Point(31.242222222 30.128611111)
2671,Point(-2.222222222 52.191111111)
2672,Point(42.863719 39.233684)
2673,Point(-97.484444444 25.930277777)
2674,Point(45.027938 12.88661)
2675,Point(135.564138888 34.458083333)
2676,Point(104.75 16.55)
2677,Point(15.438611111 47.070833333)
2678,Point(135.36667 34.46667)
2679,Point(139.540833333 35.650555555)
2680,Point(88.38 22.72)
2681,Point(98.186727777 14.036727777)
2682,Point(73.033333333 26.466666666)
2683,Point(119.133056 33.5)
2684,Point(50.833333333 28.966666666)
2685,Point(31.0 30.55)
2686,Point(-47.560833333 -22.410833333)
2687,Point(88.383333333 22.866666666)
2688,Point(-51.18 -29.92)
2689,Point(27.971944444 38.231111111)
2690,Point(4.775833333 51.588888888)
2691,Point(11.11666667 46.06666667)
2692,Point(114.933611111 25.829166666)
2693,Point(-76.239722222 -9.929444444)
2694,Point(128.88932 47.72347)
2695,Point(-97.15 49.883333)
2696,Point(140.106361111 35.607277777)
2697,Point(15.0584492 50.7699972)
2698,Point(113.91096 30.92731)
2699,Point(-94.583333333 39.05)
2700,Point(-52.707222222 47.5675)
2701,Point(137.851388888 34.717777777)
2702,Point(133.205 34.408888888)
2703,Point(-100.778888888 46.813333333)
2704,Point(77.6 14.683333333)
2705,Point(87.32 23.55)
2706,Point(31.016666666 -29.866666666)
2707,Point(5.225555555 52.375833333)
2708,Point(79.838611111 7.211111111)
2709,Point(25.908611111 -24.656944444)
2710,Point(116.31046 37.45127)
2711,Point(-80.483333333 43.45)
2712,Point(-89.609444444 40.720833333)
2713,Point(76.586388888 8.885277777)
2714,Point(135.768055555 35.011666666)
2715,Point(-57.55 -38.0)
2716,Point(65.705277777 31.607777777)
2717,Point(-38.5275 -3.7275)
2718,Point(-6.95 37.25)
2719,Point(-52.273888888 -27.633888888)
2720,Point(-66.855833333 -29.413055555)
2721,Point(-0.483055555 38.345277777)
2722,Point(-88.140555555 41.5225)
2723,Point(39.172777777 21.542777777)
2724,Point(128.6 35.866666666)
2725,Point(-41.945 -22.526944444)
2726,Point(26.103055555 52.115277777)
2727,Point(88.02 22.89)
2728,Point(124.31666667 0.73333333)
2729,Point(134.55 34.06666667)
2730,Point(7.339166666 47.748611111)
2731,Point(27.870833333 -12.544722222)
2732,Point(28.320555555 -26.188333333)
2733,Point(27.13838 38.41273)
2734,Point(14.516666666 46.05)
2735,Point(88.766666666 25.216666666)
2736,Point(15.590555555 49.400277777)
2737,Point(-38.221944444 -9.407777777)
2738,Point(22.655555555 44.636111111)
2739,Point(48.403333333 32.387777777)
2740,Point(-89.2461 48.3822)
2741,Point(140.534444444 36.396388888)
2742,Point(-49.488888888 -16.648888888)
2743,Point(-122.25 37.8)
2744,Point(126.954444444 35.943888888)
2745,Point(18.068611111 59.329444444)
2746,Point(-68.3 9.91666667)
2747,Point(139.724166666 35.807777777)
2748,Point(23.581944444 47.659722222)
2749,Point(-88.288611111 42.039444444)
2750,Point(129.866666666 32.783333333)
2751,Point(140.223888888 35.723888888)
2752,Point(-48.371944444 -1.365833333)
2753,Point(8.72671 47.4992)
2754,Point(99.1625 3.328333333)
2755,Point(-1.466666666 52.916666666)
2756,Point(130.516666666 33.316666666)
2757,Point(113.59271 24.80113)
2758,Point(21.156666666 51.403611111)
2759,Point(-7.992222222 12.645833333)
2760,Point(128.748888888 35.493333333)
2761,Point(97.393611111 25.386666666)
2762,Point(55.16721 37.25004)
2763,Point(-57.866666666 -34.866666666)
2764,Point(-73.766666666 42.65)
2765,Point(42.983333333 36.85)
2766,Point(-6.975277777 38.880277777)
2767,Point(-6.583333333 34.25)
2768,Point(74.566666666 42.866666666)
2769,Point(23.572777777 46.076388888)
2770,Point(111.99742 27.73776)
2771,Point(-13.233055555 8.483333333)
2772,Point(-87.8 15.4)
2773,Point(44.924722222 31.989166666)
2774,Point(12.720996359 56.042411686)
2775,Point(-44.246944444 -19.465833333)
2776,Point(114.0109 33.58299)
2777,Point(-40.510833333 -20.657777777)
2778,Point(84.433333333 27.683333333)
2779,Point(-43.941944444 -19.928055555)
2780,Point(42.951111111 14.802222222)
2781,Point(85.828055555 20.264444444)
2782,Point(-87.129722222 12.624166666)
2783,Point(-43.053888888 -22.826944444)
2784,Point(-38.418888888 -12.135555555)
2785,Point(-90.07507 29.95465)
2786,Point(109.308589 13.0868719)
2787,Point(126.388611111 34.793611111)
2788,Point(-79.8 43.325)
2789,Point(-63.383333333 -17.333333333)
2790,Point(-68.583333333 9.65)
2791,Point(-44.058888888 -20.021944444)
2792,Point(118.466666666 37.45)
2793,Point(-52.098888888 -32.035)
2794,Point(-79.9975 35.970555555)
2795,Point(93.62 27.1)
2796,Point(-80.259166666 26.270555555)
2797,Point(59.221111111 32.866388888)
2798,Point(69.6 42.3)
2799,Point(39.916666666 47.766666666)
2800,Point(-48.360277777 -10.212777777)
2801,Point(-76.6061 2.4411)
2802,Point(-40.06506 -19.39866)
2803,Point(88.633 22.833)
2804,Point(15.087269444 37.502669444)
2805,Point(35.283333333 0.516666666)
2806,Point(106.68192 35.54123)
2807,Point(-58.466666666 -34.816666666)
2808,Point(67.116666666 36.7)
2809,Point(-62.651652777 8.359616666)
2810,Point(88.48 22.72)
2811,Point(8.766666666 51.716666666)
2812,Point(-70.6 9.033333333)
2813,Point(52.860555555 36.461111111)
2814,Point(88.41907 22.65208)
2815,Point(-55.95 -34.816666666)
2816,Point(61.933333333 56.4)
2817,Point(29.633333333 -4.883333333)
2818,Point(49.6 37.283333333)
2819,Point(4.351666666 50.846666666)
2820,Point(91.416666666 53.716666666)
2821,Point(-39.048888888 -14.788888888)
2822,Point(112.7233 38.41778)
2823,Point(-84.390277777 33.756944444)
2824,Point(-71.9 45.4)
2825,Point(44.060556 9.565556)
2826,Point(71.471111111 30.197777777)
2827,Point(-51.022777777 -30.080833333)
2828,Point(-47.941944444 -18.17)
2829,Point(-80.516666666 43.466666666)
2830,Point(-111.343333333 26.012777777)
2831,Point(139.968888888 35.854444444)
2832,Point(13.18746 32.87519)
2833,Point(29.930555555 -3.426388888)
2834,Point(125.758888888 38.503888888)
2835,Point(117.153611111 -0.502222222)
2836,Point(166.920867 -0.5477)
2837,Point(20.494166666 53.78)
2838,Point(1.5 42.5)
2839,Point(35.4875 38.7225)
2840,Point(74.28 34.4)
2841,Point(31.292411111 30.138819444)
2842,Point(55.309444444 25.269722222)
2843,Point(68.451388888 28.276944444)
2844,Point(-49.117777777 -5.368888888)
2845,Point(137.066666666 34.866666666)
2846,Point(5.683333333 50.866666666)
2847,Point(-1.149166666 52.955)
2848,Point(73.783333333 20.0)
2849,Point(51.583333333 30.666666666)
2850,Point(30.523611111 50.45)
2851,Point(-47.806666666 -21.178333333)
2852,Point(138.192777777 36.648611111)
2853,Point(39.283333333 -6.8)
2854,Point(27.802777777 41.159722222)
2855,Point(75.71537 16.82442)
2856,Point(18.95 50.3)
2857,Point(139.666944444 36.062222222)
2858,Point(37.053055555 35.011111111)
2859,Point(-80.2825 25.978888888)
2860,Point(140.955555555 38.577222222)
2861,Point(140.473333333 37.760833333)
2862,Point(26.972777777 38.800833333)
2863,Point(104.39499 31.12892)
2864,Point(-59.133333333 -37.316666666)
2865,Point(33.513888888 39.841666666)
2866,Point(-15.95 23.716666666)
2867,Point(-75.2875 2.9275)
2868,Point(-100.975 22.149722222)
2869,Point(-1.911388888 34.686666666)
2870,Point(34.797777777 31.258888888)
2871,Point(140.028222222 35.864166666)
2872,Point(73.0679 33.6007)
2873,Point(139.477777777 35.668888888)
2874,Point(23.057222222 47.191111111)
2875,Point(-5.66 32.93)
2876,Point(-70.25 19.3)
2877,Point(17.903888888 44.201666666)
2878,Point(53.648055555 28.938055555)
2879,Point(-42.965833333 -22.411944444)
2880,Point(-42.536944444 -19.467777777)
2881,Point(-86.1 11.966666666)
2882,Point(126.452222222 36.781666666)
2883,Point(44.083333333 39.55)
2884,Point(-42.836944444 -5.093888888)
2885,Point(119.84036 32.93868)
2886,Point(-51.175 -0.035)
2887,Point(83.787222222 53.356666666)
2888,Point(78.474722222 17.361666666)
2889,Point(-92.919444444 17.986944444)
2890,Point(-1.083333333 53.95)
2891,Point(-43.178888888 -22.505)
2892,Point(74.47 16.7)
2893,Point(-2.183333333 53.0)
2894,Point(23.7 37.95)
2895,Point(-37.05 -10.9167)
2896,Point(110.32 20.02)
2897,Point(-0.463333333 40.054722222)
2898,Point(-48.845833333 -26.303888888)
2899,Point(76.133333333 28.783333333)
2900,Point(-67.551388888 10.200277777)
2901,Point(-74.756111111 40.221666666)
2902,Point(6.021388888 47.242222222)
2903,Point(59.033333333 53.383333333)
2904,Point(12.383333333 51.333333333)
2905,Point(42.7 42.25)
2906,Point(15.2875 37.069166666)
2907,Point(30.466666666 31.05)
2908,Point(27.61164 -32.95141)
2909,Point(-66.281666666 -17.3975)
2910,Point(6.693888888 51.200277777)
2911,Point(88.82 23.07)
2912,Point(45.698611111 43.3125)
2913,Point(30.833333333 29.3)
2914,Point(10.166666666 5.933333333)
2915,Point(108.716667 34.35)
2916,Point(24.483333333 47.133333333)
2917,Point(31.334166666 29.841944444)
2918,Point(140.464166666 40.603055555)
2919,Point(74.343611111 31.549722222)
2920,Point(138.316666666 34.866666666)
2921,Point(71.786388888 40.386388888)
2922,Point(0.1225 52.208055555)
2923,Point(-96.893333333 32.99)
2924,Point(12.536388888 55.6775)
2925,Point(139.565277777 35.793333333)
2926,Point(11.416666666 53.633333333)
2927,Point(6.132777777 49.610555555)
2928,Point(-10.133333333 8.566666666)
2929,Point(74.880555555 12.870277777)
2930,Point(27.678333333 62.8925)
2931,Point(-3.016666666 53.383333333)
2932,Point(139.916944444 35.376111111)
2933,Point(-49.527777777 -25.458888888)
2934,Point(139.503055555 35.699444444)
2935,Point(137.132222222 35.332777777)
2936,Point(19.266111111 42.439722222)
2937,Point(11.0775 49.453888888)
2938,Point(80.616666666 16.516666666)
2939,Point(37.383333333 37.066666666)
2940,Point(-3.18 51.48)
2941,Point(-16.231388888 14.655)
2942,Point(-1.133333333 52.633333333)
2943,Point(71.716666666 40.466666666)
2944,Point(42.733333333 18.3)
2945,Point(129.968611111 33.45)
2946,Point(9.023809 46.195555)
2947,Point(-67.333611111 10.227777777)
2948,Point(-2.631666666 53.544722222)
2949,Point(-39.858888888 -18.715833333)
2950,Point(-169.921 -19.056)
2951,Point(127.8575 26.379166666)
2952,Point(-0.851388888 10.785555555)
2953,Point(-73.15 -40.566666666)
2954,Point(136.6565 36.561055555)
2955,Point(33.044286 34.674997)
2956,Point(44.7925 41.7225)
2957,Point(138.918611111 35.118611111)
2958,Point(114.34614 36.09561)
2959,Point(100.893004 12.949565)
2960,Point(128.3575 35.234722222)
2961,Point(128.211944444 37.136111111)
2962,Point(3.358888888 6.448888888)
2963,Point(-47.266944444 -22.821944444)
2964,Point(135.433333333 34.816666666)
2965,Point(51.816666666 55.633333333)
2966,Point(49.133333333 14.533333333)
2967,Point(128.160555555 36.415277777)
2968,Point(73.216666666 34.15)
2969,Point(-117.627777777 34.052777777)
2970,Point(7.136666666 50.991666666)
2971,Point(82.016666666 22.15)
2972,Point(80.45 16.3)
2973,Point(-2.93333 35.1667)
2974,Point(57.333333333 37.466666666)
2975,Point(-41.887777777 -21.205)
2976,Point(48.669166666 31.320277777)
2977,Point(87.333333333 22.433333333)
2978,Point(41.016666666 30.983333333)
2979,Point(72.68 23.22)
2980,Point(-84.1019 9.90417)
2981,Point(77.28 15.63)
2982,Point(84.435647222 24.656055555)
2983,Point(106.8225 -6.394)
2984,Point(5.73332 58.97005)
2985,Point(34.566388888 31.665833333)
2986,Point(-67.933333333 10.183333333)
2987,Point(112.554 28.3147)
2988,Point(107.366666666 22.416666666)
2989,Point(129.040277777 35.1)
2990,Point(-100.308611111 25.671388888)
2991,Point(-43.450833333 -22.758888888)
2992,Point(76.05 18.166666666)
2993,Point(-96.731666666 43.536388888)
2994,Point(-64.266944444 -27.784444444)
2995,Point(-72.504722222 7.9075)
2996,Point(98.50489 39.73695)
2997,Point(5.41 36.19)
2998,Point(-89.655 39.799444444)
2999,Point(-46.752777777 -23.601944444)
3000,Point(126.56 33.249722222)
3001,Point(85.3333 27.6833)
3002,Point(-76.875555555 40.269722222)
3003,Point(88.3251045 22.5736296)
3004,Point(-49.006944444 -28.466944444)
3005,Point(68.243611111 43.3)
3006,Point(46.2575 31.043888888)
3007,Point(69.011111111 25.526944444)
3008,Point(77.717222222 11.340833333)
3009,Point(-49.256388888 -16.680555555)
3010,Point(129.1975 40.667777777)
3011,Point(45.0 41.533333333)
3012,Point(91.745833333 26.172222222)
3013,Point(19.044444444 49.8225)
3014,Point(68.716666666 25.466666666)
3015,Point(89.25 25.75)
3016,Point(-46.565 -23.693888888)
3017,Point(26.4 40.15)
3018,Point(45.033333333 12.8)
3019,Point(80.2275 50.411111111)
3020,Point(113.124444444 40.991944444)
3021,Point(13.234444444 -8.838333333)
3022,Point(50.176388888 36.128333333)
3023,Point(126.54509 44.82487)
3024,Point(43.253611111 -11.703611111)
3025,Point(-1.781111111 51.558333333)
3026,Point(135.600833333 34.626944444)
3027,Point(43.994 26.084)
3028,Point(106.61943 23.90103)
3029,Point(-2.4769 53.7449)
3030,Point(69.916666666 33.333333333)
3031,Point(88.92 22.59)
3032,Point(15.977222222 45.813055555)
3033,Point(109.583333333 19.5)
3034,Point(-48.567777777 -20.556944444)
3035,Point(-119.4436 49.8801)
3036,Point(-48.972777777 -21.137777777)
3037,Point(9.935555555 51.533888888)
3038,Point(50.241666666 30.595833333)
3039,Point(-0.266666666 6.1)
3040,Point(131.491111111 33.284722222)
3041,Point(53.56 28.5)
3042,Point(-34.872777777 -7.940833333)
3043,Point(-42.855833333 -22.7475)
3044,Point(9.95 52.15)
3045,Point(120.733333 31.65)
3046,Point(59.983055555 41.816666666)
3047,Point(77.5912997 12.9791198)
3048,Point(17.083611111 -22.57)
3049,Point(13.404444444 52.518611111)
3050,Point(114.75 -3.466666666)
3051,Point(43.095833333 40.607777777)
3052,Point(-100.259722222 25.6775)
3053,Point(174.777222222 -41.288888888)
3054,Point(-51.065311111 0.032958333)
3055,Point(1.331666666 36.164722222)
3056,Point(-2.4675 36.84)
3057,Point(106.905515 47.921357)
3058,Point(116.45 35.366666666)
3059,Point(15.05 12.11)
3060,Point(-76.263055555 20.887222222)
3061,Point(-87.483333333 13.533333333)
3062,Point(-43.226944444 -19.618888888)
3063,Point(-106.616666666 35.116666666)
3064,Point(34.033333333 -11.45)
3065,Point(60.6249 41.5345)
3066,Point(131.416666666 31.916666666)
3067,Point(-117.080833 33.124722)
3068,Point(168.316667 -17.73333)
3069,Point(26.0225 44.938611111)
3070,Point(112.15 -8.1)
3071,Point(-117.2025 33.569444444)
3072,Point(3.25 34.666666666)
3073,Point(139.468611111 35.754722222)
3074,Point(85.166666666 52.516666666)
3075,Point(69.165833333 34.532777777)
3076,Point(7.465277777 51.513888888)
3077,Point(39.116666666 7.95)
3078,Point(35.138333333 47.837777777)
3079,Point(138.833333333 37.433333333)
3080,Point(48.751388888 33.897222222)
3081,Point(45.283333333 31.316666666)
3082,Point(-118.1956168 33.768321)
3083,Point(-73.2459 -39.8142)
3084,Point(-76.491944444 38.978611111)
3085,Point(135.483333333 34.566666666)
3086,Point(-35.881111111 -7.230555555)
3087,Point(131.246666666 33.951666666)
3088,Point(110.15067 22.6293)
